"PROBEID","ID","Gene.title","Gene.symbol","Gene.ID","UniGene.title","UniGene.symbol","UniGene.ID","Nucleotide.Title","GI","GenBank.Accession","Platform_CLONEID","Platform_ORF","Platform_SPOTID","Chromosome.location","Chromosome.annotation","GO.Function","GO.Process","GO.Component","GO.Function.ID","GO.Process.ID","GO.Component.ID","logFC","AveExpr","t","P.Value","adj.P.Val","B","SYMBOL","GENENAME"
"218168_s_at","218168_s_at","coenzyme Q8A","COQ8A","56997","","","","Homo sapiens coenzyme Q8A (COQ8A), mRNA",104486445,"NM_020247",NA,NA,"","1q42.13","Chromosome 1, NC_000001.11 (226939339..226987545)","ADP binding///ATP binding///kinase activity///protein binding","phosphorylation///ubiquinone biosynthetic process///ubiquinone biosynthetic process","integral component of membrane///mitochondrion","GO:0043531///GO:0005524///GO:0016301///GO:0005515","GO:0016310///GO:0006744///GO:0006744","GO:0016021///GO:0005739",0.4968792,7.36163077272727,2.25010200432779,0.0339215059651303,0.999988917839134,-4.41349563308423,"COQ8A","coenzyme Q8A"
"218205_s_at","218205_s_at","MAP kinase interacting serine/threonine kinase 2","MKNK2","2872","","","","Homo sapiens MAP kinase interacting serine/threonine kinase 2 (MKNK2), transcript variant 1, mRNA",150378531,"NM_017572",NA,NA,"","19p13.3","Chromosome 19, NC_000019.10 (2037471..2051244, complement)","ATP binding///calcium-dependent protein serine/threonine kinase activity///calmodulin binding///calmodulin-dependent protein kinase activity///metal ion binding///protein binding///protein serine/threonine kinase activity","cell surface receptor signaling pathway///cellular response to arsenic-containing substance///extrinsic apoptotic signaling pathway in absence of ligand///hemopoiesis///intracellular signal transduction///peptidyl-serine phosphorylation///protein autophosphorylation///protein phosphorylation///regulation of translation","PML body///cytoplasm///nucleolus///nucleoplasm///nucleus///nucleus","GO:0005524///GO:0009931///GO:0005516///GO:0004683///GO:0046872///GO:0005515///GO:0004674","GO:0007166///GO:0071243///GO:0097192///GO:0030097///GO:0035556///GO:0018105///GO:0046777///GO:0006468///GO:0006417","GO:0016605///GO:0005737///GO:0005730///GO:0005654///GO:0005634///GO:0005634",1.02228836666667,7.62669763636364,2.49760441883565,0.0197913928477099,0.999988917839134,-4.36895181404581,"MKNK2","MAPK interacting serine/threonine kinase 2"
"218370_s_at","218370_s_at","S100P binding protein","S100PBP","64766","","","","Homo sapiens S100P binding protein (S100PBP), transcript variant 1, mRNA",371122032,"NM_022753",NA,NA,"","1p35.1","Chromosome 1, NC_000001.11 (32816767..32858879)","calcium-dependent protein binding","","nucleus","GO:0048306","","GO:0005634",-0.696504566666665,4.71362495454545,-2.2200193922379,0.0361575518891803,0.999988917839134,-4.41881403921438,"S100PBP","S100P binding protein"
"218378_s_at","218378_s_at","LOC100289561-PRKRIP1 readthrough///uncharacterized LOC100289561///PRKR interacting protein 1 (IL11 inducible)","LOC100630923///LOC100289561///PRKRIP1","100630923///100289561///79706","","","","Homo sapiens PRKR interacting protein 1 (IL11 inducible) (PRKRIP1), mRNA",149192832,"NM_024653",NA,NA,"","7q22.1///7q22.1///7q22.1","Chromosome 7, NC_000007.14 (102363861..102426682)///Chromosome 7, NC_000007.14 (102363861..102380633)///Chromosome 7, NC_000007.14 (102396357..102426682)","double-stranded RNA binding///double-stranded RNA binding///protein binding///protein kinase binding///protein kinase binding///protein kinase inhibitor activity///protein kinase inhibitor activity","negative regulation of cyclin-dependent protein kinase activity///negative regulation of phosphorylation///negative regulation of protein kinase activity///negative regulation of protein kinase activity///renal system process","extracellular exosome///nucleolus///nucleolus","GO:0003725///GO:0003725///GO:0005515///GO:0019901///GO:0019901///GO:0004860///GO:0004860","GO:1904030///GO:0042326///GO:0006469///GO:0006469///GO:0003014","GO:0070062///GO:0005730///GO:0005730",0.730134200000001,6.57205131818182,3.01819304561302,0.00595987107279559,0.999988917839134,-4.27290443205167,"PRKRIP1","PRKR interacting protein 1"
"218378_s_at","218378_s_at","LOC100289561-PRKRIP1 readthrough///uncharacterized LOC100289561///PRKR interacting protein 1 (IL11 inducible)","LOC100630923///LOC100289561///PRKRIP1","100630923///100289561///79706","","","","Homo sapiens PRKR interacting protein 1 (IL11 inducible) (PRKRIP1), mRNA",149192832,"NM_024653",NA,NA,"","7q22.1///7q22.1///7q22.1","Chromosome 7, NC_000007.14 (102363861..102426682)///Chromosome 7, NC_000007.14 (102363861..102380633)///Chromosome 7, NC_000007.14 (102396357..102426682)","double-stranded RNA binding///double-stranded RNA binding///protein binding///protein kinase binding///protein kinase binding///protein kinase inhibitor activity///protein kinase inhibitor activity","negative regulation of cyclin-dependent protein kinase activity///negative regulation of phosphorylation///negative regulation of protein kinase activity///negative regulation of protein kinase activity///renal system process","extracellular exosome///nucleolus///nucleolus","GO:0003725///GO:0003725///GO:0005515///GO:0019901///GO:0019901///GO:0004860///GO:0004860","GO:1904030///GO:0042326///GO:0006469///GO:0006469///GO:0003014","GO:0070062///GO:0005730///GO:0005730",0.730134200000001,6.57205131818182,3.01819304561302,0.00595987107279559,0.999988917839134,-4.27290443205167,"LOC100630923","LOC100289561-PRKRIP1 readthrough"
"218451_at","218451_at","CUB domain containing protein 1","CDCP1","64866","","","","Homo sapiens CUB domain containing protein 1 (CDCP1), transcript variant 1, mRNA",507834046,"NM_022842",NA,NA,"","3p21.31","Chromosome 3, NC_000003.12 (45082274..45146422, complement)","protein binding","","extracellular region///integral component of membrane///plasma membrane","GO:0005515","","GO:0005576///GO:0016021///GO:0005886",-0.666042799999998,3.67999109090909,-2.09735568221272,0.0467206859526266,0.999988917839134,-4.44022760572734,"CDCP1","CUB domain containing protein 1"
"218459_at","218459_at","torsin family 3 member A","TOR3A","64222","","","","Homo sapiens torsin family 3 member A (TOR3A), mRNA",115647956,"NM_022371",NA,NA,"","1q25.2","Chromosome 1, NC_000001.11 (179081977..179095996)","ATP binding///ATPase activity","","endoplasmic reticulum///endoplasmic reticulum lumen///extracellular exosome","GO:0005524///GO:0016887","","GO:0005783///GO:0005788///GO:0070062",0.664364833333335,5.46806959090909,2.15864477436925,0.0411383764670922,0.999988917839134,-4.42958574927109,"TOR3A","torsin family 3 member A"
"218543_s_at","218543_s_at","poly(ADP-ribose) polymerase family member 12","PARP12","64761","","","","Homo sapiens poly(ADP-ribose) polymerase family member 12 (PARP12), transcript variant 1, mRNA",733214993,"NM_022750",NA,NA,"","7q34","Chromosome 7, NC_000007.14 (140023744..140063721, complement)","NAD+ ADP-ribosyltransferase activity///metal ion binding///poly(A) RNA binding","","nucleus","GO:0003950///GO:0046872///GO:0044822","","GO:0005634",0.822371633333335,5.42231909090909,2.31655405795649,0.0294213631467821,0.999988917839134,-4.40166508129877,"PARP12","poly(ADP-ribose) polymerase family member 12"
"218559_s_at","218559_s_at","MAF bZIP transcription factor B","MAFB","9935","","","","Homo sapiens MAF bZIP transcription factor B (MAFB), mRNA",519666813,"NM_005461",NA,NA,"","20q12","Chromosome 20, NC_000020.11 (40685848..40689240, complement)","RNA polymerase II core promoter proximal region sequence-specific DNA binding///protein binding///transcription factor binding///transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding///transcriptional activator activity, RNA polymerase II transcription regulatory region sequence-specific binding","T cell differentiation in thymus///brain segmentation///inner ear morphogenesis///negative regulation of erythrocyte differentiation///negative regulation of osteoclast differentiation///nervous system development///positive regulation of transcription from RNA polymerase II promoter///regulation of transcription from RNA polymerase II promoter///respiratory gaseous exchange///rhombomere 5 development///rhombomere 6 development///segment specification///sensory organ development///thymus development///transcription from RNA polymerase II promoter","nucleus///transcription factor complex","GO:0000978///GO:0005515///GO:0008134///GO:0001077///GO:0001228","GO:0033077///GO:0035284///GO:0042472///GO:0045647///GO:0045671///GO:0007399///GO:0045944///GO:0006357///GO:0007585///GO:0021571///GO:0021572///GO:0007379///GO:0007423///GO:0048538///GO:0006366","GO:0005634///GO:0005667",1.08403193333333,6.22351872727273,2.18085111990705,0.0392688972452776,0.999988917839134,-4.42570107228744,"MAFB","MAF bZIP transcription factor B"
"218610_s_at","218610_s_at","calcineurin like phosphoesterase domain containing 1","CPPED1","55313","","","","Homo sapiens calcineurin like phosphoesterase domain containing 1 (CPPED1), transcript variant 1, mRNA",153251269,"NM_018340",NA,NA,"","16p13.12","Chromosome 16, NC_000016.10 (12659799..12803887, complement)","metal ion binding///phosphoprotein phosphatase activity","protein dephosphorylation","cytoplasm///extracellular exosome///plasma membrane","GO:0046872///GO:0004721","GO:0006470","GO:0005737///GO:0070062///GO:0005886",-0.7340206,3.93032418181818,-2.40859866155091,0.0240875861761382,0.999988917839134,-4.38511215087007,"CPPED1","calcineurin like phosphoesterase domain containing 1"
"218653_at","218653_at","solute carrier family 25 member 15","SLC25A15","10166","","","","Homo sapiens solute carrier family 25 member 15 (SLC25A15), mRNA",237649033,"NM_014252",NA,NA,"","13q14","Chromosome 13, NC_000013.11 (40789411..40812460)","L-ornithine transmembrane transporter activity///structural constituent of ribosome","L-ornithine transmembrane transport///cellular amino acid metabolic process///mitochondrial ornithine transport///translation///urea cycle","integral component of membrane///mitochondrial inner membrane","GO:0000064///GO:0003735","GO:1903352///GO:0006520///GO:0000066///GO:0006412///GO:0000050","GO:0016021///GO:0005743",-0.477784833333333,4.48320213636364,-2.54185905654547,0.0179306774331613,0.999988917839134,-4.36086992949047,"SLC25A15","solute carrier family 25 member 15"
"218715_at","218715_at","UTP6, small subunit processome component","UTP6","55813","","","","Homo sapiens UTP6, small subunit processome component (UTP6), mRNA",49574528,"NM_018428",NA,NA,"","17q11.2","Chromosome 17, NC_000017.11 (31862379..31901710, complement)","snoRNA binding","maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)///rRNA processing","Pwp2p-containing subcomplex of 90S preribosome///nucleolus///nucleoplasm///small-subunit processome","GO:0030515","GO:0000462///GO:0006364","GO:0034388///GO:0005730///GO:0005654///GO:0032040",0.867561066666668,6.20396663636364,2.32609945597491,0.0288217681090048,0.999988917839134,-4.39995698948471,"UTP6","UTP6 small subunit processome component"
"218774_at","218774_at","decapping enzyme, scavenger","DCPS","28960","","","","Homo sapiens decapping enzyme, scavenger (DCPS), mRNA",732170460,"NM_014026",NA,NA,"","11q24.2","Chromosome 11, NC_000011.10 (126303301..126345754)","RNA 7-methylguanosine cap binding///exoribonuclease activity///m7G(5')pppN diphosphatase activity///protein binding","RNA phosphodiester bond hydrolysis, exonucleolytic///cellular response to menadione///deadenylation-dependent decapping of nuclear-transcribed mRNA///exonucleolytic nuclear-transcribed mRNA catabolic process involved in deadenylation-dependent decay///mRNA cis splicing, via spliceosome///negative regulation of programmed cell death///nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay","cytoplasm///cytosol///mitochondrion///nucleoplasm///nucleus","GO:0000340///GO:0004532///GO:0050072///GO:0005515","GO:0090503///GO:0036245///GO:0000290///GO:0043928///GO:0045292///GO:0043069///GO:0000288","GO:0005737///GO:0005829///GO:0005739///GO:0005654///GO:0005634",0.536439400000002,4.89987431818182,2.33574646228092,0.0282271732179431,0.999988917839134,-4.3982286127408,"DCPS","decapping enzyme, scavenger"
"218784_s_at","218784_s_at","SAYSVFN motif domain containing 1","SAYSD1","55776","","","","Homo sapiens SAYSVFN motif domain containing 1 (SAYSD1), transcript variant 1, mRNA",755571529,"NM_018322",NA,NA,"","6p21.2","Chromosome 6, NC_000006.12 (39104063..39115186, complement)","","","cytoplasmic vesicle membrane///integral component of membrane///intracellular membrane-bounded organelle","","","GO:0030659///GO:0016021///GO:0043231",-0.495070033333332,4.93172977272727,-2.36055370900802,0.026749421094534,0.999988917839134,-4.39377467324125,"SAYSD1","SAYSVFN motif domain containing 1"
"218816_at","218816_at","leucine rich repeat containing 1","LRRC1","55227","","","","Homo sapiens leucine rich repeat containing 1 (LRRC1), mRNA",95113663,"NM_018214",NA,NA,"","6p12.1","Chromosome 6, NC_000006.12 (53794497..53924125)","","","cytoplasm///membrane","","","GO:0005737///GO:0016020",-0.790319999999999,4.62144404545455,-2.18103421136312,0.0392538073089973,0.999988917839134,-4.425668981952,"LRRC1","leucine rich repeat containing 1"
"218836_at","218836_at","TRIM39-RPP21 readthrough///ribonuclease P/MRP subunit p21///tripartite motif containing 39","TRIM39-RPP21///RPP21///TRIM39","202658///79897///56658","","","","Homo sapiens ribonuclease P/MRP subunit p21 (RPP21), transcript variant 2, mRNA",312283730,"NM_024839",NA,NA,"","6p22.1///6p21.3","Chromosome 6, NC_000006.12 (30329311..30346858)///Chromosome 6, NC_000006.12 (30345129..30346858)///Chromosome 6, NC_000006.12 (30326844..30343729)","metal ion binding///contributes_to ribonuclease P activity///identical protein binding///ligase activity///protein binding///zinc ion binding","RNA phosphodiester bond hydrolysis, endonucleolytic///rRNA processing///response to drug///tRNA 5'-leader removal///tRNA processing///apoptotic process///negative regulation of protein ubiquitination involved in ubiquitin-dependent protein catabolic process///positive regulation of apoptotic signaling pathway///protein ubiquitination","nucleolar ribonuclease P complex///nucleoplasm///cytosol///mitochondrion","GO:0046872///contributes_to GO:0004526///GO:0042802///GO:0016874///GO:0005515///GO:0008270","GO:0090502///GO:0006364///GO:0042493///GO:0001682///GO:0008033///GO:0006915///GO:2000059///GO:2001235///GO:0016567","GO:0005655///GO:0005654///GO:0005829///GO:0005739",0.618114900000002,6.28774718181818,2.62423508328516,0.0148937936365147,0.999988917839134,-4.34575901798514,"RPP21","ribonuclease P subunit p21"
