"PROBEID","ID","Gene.title","Gene.symbol","Gene.ID","UniGene.title","UniGene.symbol","UniGene.ID","Nucleotide.Title","GI","GenBank.Accession","Platform_CLONEID","Platform_ORF","Platform_SPOTID","Chromosome.location","Chromosome.annotation","GO.Function","GO.Process","GO.Component","GO.Function.ID","GO.Process.ID","GO.Component.ID","logFC","AveExpr","t","P.Value","adj.P.Val","B","SYMBOL","GENENAME"
"203790_s_at","203790_s_at","reactive intermediate imine deaminase A homolog","RIDA","10247","","","","",NA,"",NA,NA,"","8q22","Chromosome 8, NC_000008.11 (98102339..98117190, complement)","endoribonuclease activity, producing 3'-phosphomonoesters///long-chain fatty acid binding///platinum binding///poly(A) RNA binding///protein homodimerization activity///transition metal ion binding///xenon atom binding","G1 to G0 transition///RNA phosphodiester bond hydrolysis, endonucleolytic///brain development///kidney development///lung development///negative regulation of epithelial cell proliferation///negative regulation of translation///regulation of translational termination///response to lipid///response to salt","cytoplasm///cytosol///extracellular exosome///mitochondrion///nucleus///peroxisome","GO:0016892///GO:0036041///GO:1904012///GO:0044822///GO:0042803///GO:0046914///GO:1904013","GO:0070314///GO:0090502///GO:0007420///GO:0001822///GO:0030324///GO:0050680///GO:0017148///GO:0006449///GO:0033993///GO:1902074","GO:0005737///GO:0005829///GO:0070062///GO:0005739///GO:0005634///GO:0005777",0.798350100000002,5.61731377272727,2.33887452015185,0.0280368005425505,0.999963124668809,-4.39281430326424,"RIDA","reactive intermediate imine deaminase A"
"203799_at","203799_at","LY75-CD302 readthrough///CD302 molecule///lymphocyte antigen 75","LY75-CD302///CD302///LY75","100526664///9936///4065","","","","Homo sapiens CD302 molecule (CD302), transcript variant 1, mRNA",211971041,"NM_014880",NA,NA,"","2q///2q24.2///2q24","Chromosome 2, NC_000002.12 (159768628..159904756, complement)///Chromosome 2, NC_000002.12 (159768628..159798255, complement)///Chromosome 2, NC_000002.12 (159803355..159904756, complement)","carbohydrate binding///carbohydrate binding///receptor activity","phagocytosis///endocytosis///immune response///inflammatory response","cell cortex///filopodium///integral component of membrane///membrane///microvillus///extracellular exosome///integral component of plasma membrane","GO:0030246///GO:0030246///GO:0004872","GO:0006909///GO:0006897///GO:0006955///GO:0006954","GO:0005938///GO:0030175///GO:0016021///GO:0016020///GO:0005902///GO:0070062///GO:0005887",0.718152833333335,3.59551545454545,2.18093659190691,0.0392618522069124,0.999963124668809,-4.42153819796289,"CD302","CD302 molecule"
"203799_at","203799_at","LY75-CD302 readthrough///CD302 molecule///lymphocyte antigen 75","LY75-CD302///CD302///LY75","100526664///9936///4065","","","","Homo sapiens CD302 molecule (CD302), transcript variant 1, mRNA",211971041,"NM_014880",NA,NA,"","2q///2q24.2///2q24","Chromosome 2, NC_000002.12 (159768628..159904756, complement)///Chromosome 2, NC_000002.12 (159768628..159798255, complement)///Chromosome 2, NC_000002.12 (159803355..159904756, complement)","carbohydrate binding///carbohydrate binding///receptor activity","phagocytosis///endocytosis///immune response///inflammatory response","cell cortex///filopodium///integral component of membrane///membrane///microvillus///extracellular exosome///integral component of plasma membrane","GO:0030246///GO:0030246///GO:0004872","GO:0006909///GO:0006897///GO:0006955///GO:0006954","GO:0005938///GO:0030175///GO:0016021///GO:0016020///GO:0005902///GO:0070062///GO:0005887",0.718152833333335,3.59551545454545,2.18093659190691,0.0392618522069124,0.999963124668809,-4.42153819796289,"LY75-CD302","LY75-CD302 readthrough"
"203812_at","203812_at","slit guidance ligand 3","SLIT3","6586","","","","Homo sapiens mRNA for MEGF5, partial cds",58801251,"AB011538",NA,NA,"","5q35","Chromosome 5, NC_000005.10 (168661733..169301129, complement)","Roundabout binding///calcium ion binding///heparin binding","Roundabout signaling pathway///apoptotic process involved in luteolysis///axon extension involved in axon guidance///axon guidance///cellular response to hormone stimulus///NOT chemorepulsion involved in embryonic olfactory bulb interneuron precursor migration///negative chemotaxis///negative regulation of cell growth///negative regulation of cell proliferation///negative regulation of chemokine-mediated signaling pathway///negative regulation of gene expression///organ morphogenesis///regulation of axonogenesis///response to cortisol","extracellular space///mitochondrion///proteinaceous extracellular matrix","GO:0048495///GO:0005509///GO:0008201","GO:0035385///GO:0061364///GO:0048846///GO:0007411///GO:0032870///NOT GO:0021834///GO:0050919///GO:0030308///GO:0008285///GO:0070100///GO:0010629///GO:0009887///GO:0050770///GO:0051414","GO:0005615///GO:0005739///GO:0005578",-0.566978866666665,5.42782168181818,-2.2000899688255,0.0377116208159183,0.999963124668809,-4.41809126620915,"SLIT3","slit guidance ligand 3"
"203820_s_at","203820_s_at","insulin like growth factor 2 mRNA binding protein 3","IGF2BP3","10643","","","","Homo sapiens insulin like growth factor 2 mRNA binding protein 3 (IGF2BP3), mRNA",30795211,"NM_006547",NA,NA,"","7p11","Chromosome 7, NC_000007.14 (23310209..23470674, complement)","RNA binding///mRNA 3'-UTR binding///mRNA 5'-UTR binding///nucleotide binding///poly(A) RNA binding///protein binding///translation regulator activity","anatomical structure morphogenesis///gene expression///mRNA transport///negative regulation of translation///regulation of cytokine biosynthetic process///translation","cytoplasm///cytosol///nucleus","GO:0003723///GO:0003730///GO:0048027///GO:0000166///GO:0044822///GO:0005515///GO:0045182","GO:0009653///GO:0010467///GO:0051028///GO:0017148///GO:0042035///GO:0006412","GO:0005737///GO:0005829///GO:0005634",1.0786918,3.45589545454545,2.46170063108214,0.0214310332061907,0.999963124668809,-4.37007375989488,"IGF2BP3","insulin like growth factor 2 mRNA binding protein 3"
"203829_at","203829_at","elongator acetyltransferase complex subunit 4","ELP4","26610","","","","Homo sapiens elongator acetyltransferase complex subunit 4 (ELP4), transcript variant 1, mRNA",570359560,"NM_019040",NA,NA,"","11p13","Chromosome 11, NC_000011.10 (31509729..31784525)","contributes_to RNA polymerase II core binding///contributes_to histone acetyltransferase activity///phosphorylase kinase regulator activity///protein binding","histone H3 acetylation///histone H4 acetylation///regulation of protein kinase activity///regulation of transcription from RNA polymerase II promoter///regulation of transcription from RNA polymerase II promoter///transcription elongation from RNA polymerase II promoter","Elongator holoenzyme complex///cytoplasm///histone acetyltransferase complex///nucleoplasm///transcription elongation factor complex","contributes_to GO:0000993///contributes_to GO:0004402///GO:0008607///GO:0005515","GO:0043966///GO:0043967///GO:0045859///GO:0006357///GO:0006357///GO:0006368","GO:0033588///GO:0005737///GO:0000123///GO:0005654///GO:0008023",0.6871489,5.72463568181818,2.13438156535064,0.0432723273710231,0.999963124668809,-4.42986945231342,"ELP4","elongator acetyltransferase complex subunit 4"
"203908_at","203908_at","solute carrier family 4 member 4","SLC4A4","8671","","","","Homo sapiens solute carrier family 4 member 4 (SLC4A4), transcript variant 2, mRNA",197927158,"NM_003759",NA,NA,"","4q21","Chromosome 4, NC_000004.12 (71187286..71572087)","inorganic anion exchanger activity///protein binding///sodium:bicarbonate symporter activity///sodium:bicarbonate symporter activity","anion transmembrane transport///bicarbonate transport///inorganic anion transport///regulation of intracellular pH///sodium ion transmembrane transport///sodium ion transport///transport","basolateral plasma membrane///extracellular exosome///integral component of plasma membrane///plasma membrane","GO:0005452///GO:0005515///GO:0008510///GO:0008510","GO:0098656///GO:0015701///GO:0015698///GO:0051453///GO:0035725///GO:0006814///GO:0006810","GO:0016323///GO:0070062///GO:0005887///GO:0005886",1.53497133333334,5.938998,3.40578191743584,0.00233367574182451,0.999963124668809,-4.19188861894555,"SLC4A4","solute carrier family 4 member 4"
"203916_at","203916_at","N-deacetylase and N-sulfotransferase 2","NDST2","8509","","","","Homo sapiens N-deacetylase and N-sulfotransferase 2 (NDST2), mRNA",223555984,"NM_003635",NA,NA,"","10q22","Chromosome 10, NC_000010.11 (73801911..73811831, complement)","N-acetylglucosamine deacetylase activity///[heparan sulfate]-glucosamine N-sulfotransferase activity","glycosaminoglycan biosynthetic process///heparan sulfate proteoglycan biosynthetic process///heparin biosynthetic process","Golgi membrane///integral component of membrane","GO:0050119///GO:0015016","GO:0006024///GO:0015012///GO:0030210","GO:0000139///GO:0016021",-0.599133866666666,5.57304459090909,-2.15114238819204,0.0417878697111011,0.999963124668809,-4.42687789359382,"NDST2","N-deacetylase and N-sulfotransferase 2"
"203923_s_at","203923_s_at","cytochrome b-245 beta chain","CYBB","1536","","","","Homo sapiens cytochrome b-245 beta chain (CYBB), mRNA",163854302,"NM_000397",NA,NA,"","Xp21.1","Chromosome X, NC_000023.11 (37780017..37813461)","contributes_to electron carrier activity///flavin adenine dinucleotide binding///heme binding///metal ion binding///protein binding///protein heterodimerization activity///contributes_to superoxide-generating NADPH oxidase activity///superoxide-generating NADPH oxidase activity///voltage-gated ion channel activity","antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent///cell redox homeostasis///hydrogen peroxide biosynthetic process///inflammatory response///innate immune response///innate immune response///ion transport///oxidation-reduction process///oxidation-reduction process///regulation of ion transmembrane transport///respiratory burst///respiratory burst///response to reactive oxygen species///superoxide anion generation///superoxide anion generation///superoxide metabolic process///superoxide metabolic process///vascular endothelial growth factor receptor signaling pathway","NADPH oxidase complex///NADPH oxidase complex///endoplasmic reticulum membrane///integral component of plasma membrane///mitochondrion///phagocytic vesicle membrane///plasma membrane","contributes_to GO:0009055///GO:0050660///GO:0020037///GO:0046872///GO:0005515///GO:0046982///contributes_to GO:0016175///GO:0016175///GO:0005244","GO:0002479///GO:0045454///GO:0050665///GO:0006954///GO:0045087///GO:0045087///GO:0006811///GO:0055114///GO:0055114///GO:0034765///GO:0045730///GO:0045730///GO:0000302///GO:0042554///GO:0042554///GO:0006801///GO:0006801///GO:0048010","GO:0043020///GO:0043020///GO:0005789///GO:0005887///GO:0005739///GO:0030670///GO:0005886",1.45531626666667,5.03771440909091,3.88744832094212,0.000703981447178212,0.999963124668809,-4.10417584963515,"CYBB","cytochrome b-245 beta chain"
"203969_at","203969_at","peroxisomal biogenesis factor 3","PEX3","8504","","","","AU157140 PLACE1 Homo sapiens cDNA clone PLACE1006288 3-, mRNA sequence",11018661,"AU157140",NA,NA,"","6q24.2","Chromosome 6, NC_000006.12 (143450781..143490616)","amino acid transmembrane transporter activity///lipid binding///protein binding///protein dimerization activity","amino acid transmembrane transport///mitophagy in response to mitochondrial depolarization///peroxisome membrane biogenesis///peroxisome organization///positive regulation of defense response to virus by host///protein import into peroxisome membrane///transmembrane transport///xenophagy","cytosol///endoplasmic reticulum///integral component of peroxisomal membrane///intracellular membrane-bounded organelle///membrane///nucleoplasm///peroxisomal membrane///peroxisomal membrane///peroxisome///peroxisome///protein complex///protein-lipid complex","GO:0015171///GO:0008289///GO:0005515///GO:0046983","GO:0003333///GO:0098779///GO:0016557///GO:0007031///GO:0002230///GO:0045046///GO:0055085///GO:0098792","GO:0005829///GO:0005783///GO:0005779///GO:0043231///GO:0016020///GO:0005654///GO:0005778///GO:0005778///GO:0005777///GO:0005777///GO:0043234///GO:0032994",-0.612950933333332,5.45668922727273,-2.17325922992416,0.0398992300704959,0.999963124668809,-4.42291675235153,"PEX3","peroxisomal biogenesis factor 3"
"204003_s_at","204003_s_at","nucleoporin like 2","NUPL2","11097","","","","Homo sapiens nucleoporin like 2 (NUPL2), mRNA",197245407,"NM_007342",NA,NA,"","7p15","Chromosome 7, NC_000007.14 (23181567..23201011)","metal ion binding///nuclear export signal receptor activity///poly(A) RNA binding///protein binding","gene silencing by RNA///intracellular transport of virus///mRNA export from nucleus///mitotic nuclear envelope disassembly///protein export from nucleus///protein sumoylation///regulation of cellular response to heat///regulation of glucose transport///tRNA export from nucleus///viral process///viral transcription","cytoplasm///cytosol///colocalizes_with nuclear envelope///nuclear membrane///nuclear pore///nucleoplasm///nucleus","GO:0046872///GO:0005049///GO:0044822///GO:0005515","GO:0031047///GO:0075733///GO:0006406///GO:0007077///GO:0006611///GO:0016925///GO:1900034///GO:0010827///GO:0006409///GO:0016032///GO:0019083","GO:0005737///GO:0005829///colocalizes_with GO:0005635///GO:0031965///GO:0005643///GO:0005654///GO:0005634",-0.528134266666665,6.05099468181818,-2.10273077968188,0.0462052770895039,0.999963124668809,-4.4354934974259,"NUP42","nucleoporin 42"
"204006_s_at","204006_s_at","Fc fragment of IgG receptor IIIb///Fc fragment of IgG receptor IIIa","FCGR3B///FCGR3A","2215///2214","","","","Homo sapiens Fc fragment of IgG receptor IIIb (FCGR3B), transcript variant 2, mRNA",348041250,"NM_000570",NA,NA,"","1q23///1q23","Chromosome 1, NC_000001.11 (161623196..161631963, complement)///Chromosome 1, NC_000001.11 (161541759..161550623, complement)","IgG binding///IgG binding","immune response///mitophagy in response to mitochondrial depolarization///positive regulation of defense response to virus by host///xenophagy///Fc-gamma receptor signaling pathway involved in phagocytosis///immune response///regulation of immune response","anchored component of membrane///extracellular exosome///plasma membrane///external side of plasma membrane///extracellular exosome///integral component of membrane///plasma membrane","GO:0019864///GO:0019864","GO:0006955///GO:0098779///GO:0002230///GO:0098792///GO:0038096///GO:0006955///GO:0050776","GO:0031225///GO:0070062///GO:0005886///GO:0009897///GO:0070062///GO:0016021///GO:0005886",1.1556454,5.52913586363636,2.96346342625252,0.00678566400671233,0.999963124668809,-4.27528030846115,"FCGR3B","Fc gamma receptor IIIb"
